Date,Open,High,Low,Close,Volume,VP,TotalVP,TotalVolume,VWAP,EMA,EMA>VWAP
2017.02.14 17:05,286.46,287.09,284.68,285.3,591,168842.79,4041364.3,14423,280.202752548,284.015164575,1
2017.02.14 17:10,285.38,285.56,284.68,285.09,341,97222.51,4036942.49,14397,280.401645482,284.230131654,1
2017.02.14 17:15,285.1,285.5,283.98,284.9,296,84298.8266667,4009300.00667,14290,280.566830418,284.364105313,1
2017.02.14 17:20,285.14,285.21,284.53,284.83,182,51843.9133333,3987311.18667,14206,280.677966118,284.457284238,1
2017.02.14 17:25,284.9,285.11,284.67,284.96,138,39318.04,3962825.69333,14114,280.772686222,284.557827384,1
2017.02.14 17:30,285.04,285.16,284.68,284.89,222,63250.02,3979492.11333,14168,280.878889987,284.624261885,1
2017.02.14 17:35,284.88,284.89,283.2,283.63,392,111291.413333,4027917.39,14333,281.024027768,284.425409491,1
2017.02.14 17:40,283.61,283.65,282.79,283.32,215,60899.4666667,4046472.57667,14395,281.102645131,284.20432759,1
2017.02.14 17:45,283.35,283.89,282.42,283.89,213,60364.2,4052011.23667,14410,281.194395327,284.14146206,1
2017.02.14 17:50,283.92,284.38,283.65,283.98,147,41748.49,4050205.31,14400,281.264257639,284.109169622,1
2017.02.14 17:55,283.99,284.74,283.98,284.4,177,50334.08,4066428.62,14454,281.335866888,284.167335693,1
2017.02.14 18:00,284.53,284.53,283.71,283.99,151,42895.5766667,4070485.39667,14465,281.402377924,284.131868563,1
2017.02.14 18:05,283.95,283.95,283.33,283.37,157,44517.35,4074229.84667,14475,281.466656074,283.979494874,1
2017.02.14 18:10,283.38,283.55,283.04,283.23,138,39091.72,4085043.76667,14511,281.513594285,283.829595923,1
2017.02.14 18:15,283.31,283.4,282.63,282.63,150,42433.0,4045999.32667,14368,281.597948682,283.589676756,1
2017.02.14 18:20,282.73,283.66,282.63,283.42,170,48150.2333333,4035618.36,14328,281.659572864,283.555741435,1
2017.02.14 18:25,283.42,284.24,283.42,284.23,159,45150.17,4018593.15667,14264,281.729750187,283.69059318,1
2017.02.14 18:30,284.23,284.69,283.95,284.54,185,52612.7666667,4025422.04333,14285,281.793632715,283.86047456,1
2017.02.14 18:35,284.55,284.73,284.22,284.23,158,44934.1466667,3999577.75333,14190,281.858897346,283.934379654,1
2017.02.14 18:40,284.22,284.31,283.73,283.84,174,49409.04,3973673.07,14095,281.920757006,283.915503722,1
2017.02.14 18:45,283.84,283.84,283.43,283.45,123,34879.52,3954041.64,14023,281.968312059,283.822402967,1
2017.02.14 18:50,283.43,284.16,283.28,284.09,151,42860.3433333,3949120.59333,14003,282.019609607,283.875922357,1
2017.02.14 18:55,284.08,284.12,283.48,283.69,98,27808.8066667,3914260.92,13877,282.068236651,283.838737843,1
2017.02.14 19:00,283.65,283.72,282.97,283.3,130,36832.9,3889263.91333,13786,282.116923932,283.730990243,1
2017.02.14 19:05,283.39,283.58,283.12,283.26,84,23798.88,3845584.32,13628,282.182588788,283.636792174,1
2017.02.14 19:10,283.27,283.27,282.71,282.72,145,41020.5,3848171.36,13635,282.227455812,283.453433741,1
2017.02.14 19:15,282.73,283.29,282.72,283.01,147,41601.98,3852193.84,13647,282.274041181,283.364746987,1
2017.02.14 19:20,283.01,283.11,282.75,282.75,120,33944.4,3855530.00667,13657,282.311635547,283.2417976,1
2017.02.14 19:25,282.73,283.34,282.7,283.34,122,34541.4533333,3833088.29333,13574,282.384580325,283.261438105,1
2017.02.14 19:30,283.34,283.68,283.08,283.48,115,32592.5333333,3811368.77667,13494,282.44914604,283.305150505,1
2017.02.14 19:35,283.49,283.63,283.21,283.36,89,25222.6,3802556.22333,13461,282.486904638,283.316120422,1
2017.02.14 19:40,283.37,283.61,283.3,283.38,69,19556.67,3780748.37333,13382,282.524912071,283.328896339,1
2017.02.14 19:45,283.38,283.5,283.14,283.49,83,23520.2633333,3765402.38333,13326,282.560587073,283.361117074,1
2017.02.14 19:50,283.49,284.17,283.49,284.0,140,39744.1333333,3764277.71,13320,282.603431682,283.488893656,1
2017.02.14 19:55,283.99,284.24,283.95,284.07,89,25283.7133333,3733630.75667,13209,282.658093472,283.605114936,1
2017.02.14 20:00,284.06,284.06,283.73,283.76,85,24127.25,3703180.75667,13099,282.707134641,283.636091942,1
2017.02.14 20:05,283.77,283.88,283.48,283.5,70,19853.4,3682423.04,13024,282.741326781,283.608873545,1
2017.02.14 20:10,283.49,283.5,283.03,283.03,74,20955.8133333,3669808.85333,12978,282.771525145,283.493098832,1
2017.02.14 20:15,283.0,283.08,282.84,282.94,109,30841.9133333,3672404.09667,12986,282.797173623,283.382479064,1
2017.02.14 20:20,282.95,282.95,282.0,282.78,166,46907.7266667,3689392.84,13045,282.820455347,283.261983249,1
2017.02.14 20:25,282.78,283.01,282.71,282.71,120,33937.2,3686696.32667,13034,282.852257685,283.151586595,1
2017.02.14 20:30,282.72,282.95,282.72,282.85,90,25455.6,3688089.98667,13038,282.872372041,283.091269273,1
2017.02.14 20:35,282.84,282.97,282.62,282.65,93,26295.44,3694252.78667,13059,282.889408582,283.003015421,1
2017.02.14 20:40,282.66,282.73,282.48,282.58,67,18933.9766667,3679107.69,13004,282.92123116,282.91841235,-1
2017.02.14 20:45,282.58,282.87,282.48,282.59,59,16676.1533333,3667274.84333,12961,282.946905589,282.852729887,-1
2017.02.14 20:50,282.6,282.73,282.52,282.68,64,18089.1733333,3663558.07667,12947,282.965789501,282.818183911,-1
2017.02.14 20:55,282.69,283.23,282.68,283.18,66,18679.98,3650909.04333,12901,282.994267369,282.890547125,-1
2017.02.14 21:00,283.15,283.52,283.01,283.43,109,30881.88,3657732.71,12924,283.018625039,282.998437696,-1
2017.02.14 21:05,283.44,283.55,283.18,283.2,66,18698.46,3647045.17,12885,283.045802872,283.03875015,-1
2017.02.14 21:10,283.23,283.34,283.0,283.02,51,14439.12,3638261.16667,12853,283.067079022,283.035000112,-1
2017.02.14 21:15,282.99,283.01,282.66,282.7,78,22057.62,3630388.39,12824,283.093293044,282.968000089,-1
2017.02.14 21:20,282.69,282.96,282.68,282.93,69,19517.11,3623614.64,12799,283.117012267,282.960400069,-1
2017.02.14 21:25,282.92,283.36,282.9,283.36,88,24922.1866667,3620875.89667,12788,283.146379158,283.040320061,-1
2017.02.14 21:30,283.36,283.36,282.75,282.75,112,31690.7733333,3633846.87,12833,283.164253877,282.982256055,-1
2017.02.14 21:35,282.75,282.84,282.23,282.63,141,39841.9,3642380.29,12862,283.189262168,282.911804841,-1
2017.02.14 21:40,282.66,282.87,282.63,282.78,81,22903.56,3618855.31,12777,283.2320036,282.88544386,-1
2017.02.14 21:45,282.78,282.89,282.31,282.51,153,43233.21,3629076.44667,12812,283.256044854,282.810355088,-1
2017.02.14 21:50,282.52,282.65,282.21,282.34,93,26263.2,3630714.60667,12817,283.27335622,282.716284074,-1
2017.02.14 21:55,282.34,282.41,281.91,282.41,100,28224.3333333,3630676.44667,12816,283.292481794,282.655027252,-1
2017.02.14 22:00,282.38,282.63,282.04,282.07,109,30764.8866667,3640741.06667,12851,283.304106036,282.538021804,-1
2017.02.14 22:05,282.06,282.4,281.87,282.37,87,24552.56,3640126.32667,12848,283.322410232,282.504417445,-1
2017.02.14 22:10,282.36,282.47,281.91,282.16,133,37529.94,3651910.06667,12889,283.335407453,282.435533957,-1
2017.02.14 22:15,282.17,282.18,281.62,281.76,118,33258.6933333,3651042.51333,12885,283.356035183,282.300427131,-1
2017.02.14 22:20,281.75,282.02,281.39,281.99,144,40579.2,3658864.44333,12912,283.369303232,282.238341671,-1
2017.02.14 22:25,282.01,282.25,281.98,282.08,112,31595.5733333,3641401.68333,12849,283.39961735,282.206673309,-1
2017.02.14 22:30,282.09,282.25,281.87,282.03,91,25666.55,3624762.06,12789,283.428106967,282.171338633,-1
2017.02.14 22:35,282.04,282.39,282.03,282.25,120,33866.8,3628668.86,12802,283.445466333,282.187070885,-1
2017.02.14 22:40,282.24,282.4,282.2,282.25,108,30486.6,3628618.38333,12801,283.463665599,282.199656675,-1
2017.02.14 22:45,282.27,282.3,281.66,281.67,97,27342.0366667,3608590.28333,12729,283.493619556,282.09372532,-1
2017.02.14 22:50,281.69,281.8,281.29,281.32,150,42220.5,3600058.38333,12698,283.513811886,281.938980282,-1
2017.02.14 22:55,281.33,281.33,280.23,280.45,269,75500.23,3607723.59333,12725,283.514624231,281.641184278,-1
2017.02.15 16:30,278.44,278.88,277.52,277.89,357,99280.51,3579564.21,12630,283.417593824,280.890947447,-1
2017.02.15 16:35,277.89,279.23,277.39,278.39,267,74315.89,3513089.94,12400,283.313704839,280.390757989,-1
2017.02.15 16:40,278.39,278.51,277.59,277.6,268,74477.2,3489262.94,12320,283.219394481,279.832606433,-1
2017.02.15 16:45,277.6,277.79,276.41,276.7,411,113833.3,3512529.84,12411,283.017471598,279.206085189,-1
2017.02.15 16:50,276.72,277.81,276.32,277.52,300,83165.0,3468115.98,12262,282.834446257,278.868868196,-1
2017.02.15 16:55,277.6,278.43,277.6,278.29,165,45887.6,3403369.26,12039,282.695345128,278.753094575,-1
2017.02.15 17:00,278.29,279.75,278.22,279.42,325,90717.25,3360283.75,11896,282.471734196,278.88647564,-1
2017.02.15 17:05,279.42,280.36,279.42,279.8,220,61569.2,3253010.16,11525,282.256846855,279.069180505,-1
2017.02.15 17:10,279.8,279.8,278.68,279.06,204,56952.72,3212740.37,11388,282.116295223,279.067344387,-1
2017.02.15 17:15,279.1,280.12,278.95,280.11,159,44476.54,3172918.08333,11251,282.012095221,279.275875502,-1
2017.02.15 17:20,280.11,280.59,279.18,279.72,202,56525.66,3177599.83,11271,281.927054387,279.364700403,-1
2017.02.15 17:25,279.76,279.79,279.38,279.79,112,31321.1733333,3169602.96333,11245,281.86776019,279.449760317,-1
2017.02.15 17:30,279.79,280.8,279.79,280.18,219,61376.21,3167729.15333,11242,281.776298998,279.595808252,-1
2017.02.15 17:35,280.19,280.63,280.19,280.4,114,31966.36,3088404.1,10964,281.685890186,279.756646604,-1
2017.02.15 17:40,280.48,280.48,279.88,280.25,118,33063.9933333,3060568.62667,10867,281.638780406,279.855317278,-1
2017.02.15 17:45,280.25,280.59,280.13,280.39,85,23831.45,3024035.87667,10739,281.593805444,279.962253802,-1
2017.02.15 17:50,280.39,281.2,280.39,281.17,135,37924.2,3020211.58667,10727,281.552306019,280.203803027,-1
2017.02.15 17:55,281.12,281.4,280.92,281.39,177,49778.89,3019656.39667,10727,281.500549703,280.441042407,-1
2017.02.15 18:00,281.4,281.56,280.75,280.78,186,52271.58,3029032.4,10762,281.456272068,280.508833924,-1
2017.02.15 18:05,280.75,281.18,280.68,281.11,106,29784.94,3014299.99,10711,281.420968164,280.629067138,-1
2017.02.15 18:10,281.11,281.4,280.84,280.84,93,26135.48,3001343.75,10666,281.39356366,280.671253723,-1
2017.02.15 18:15,280.87,281.24,280.87,281.12,161,45253.3433333,3004164.09333,10677,281.367808685,280.761003014,-1
2017.02.15 18:20,281.13,282.03,281.1,281.67,164,46182.4,3002196.26,10671,281.341604348,280.942802432,-1
2017.02.15 18:25,281.64,281.64,281.19,281.23,86,24196.3866667,2981242.47667,10598,281.30236617,281.000241958,-1
2017.02.15 18:30,281.24,281.53,281.23,281.29,91,25602.85,2954232.56,10504,281.24833968,281.058193559,-1
2017.02.15 18:35,281.29,281.43,281.29,281.42,69,19415.22,2928713.63333,10415,281.20150104,281.130554845,-1
2017.02.15 18:40,281.42,281.43,280.38,280.38,180,50531.4,2929835.99333,10421,281.147298084,280.980443864,-1
2017.02.15 18:45,280.38,280.72,280.24,280.44,154,43191.8666667,2938148.34,10452,281.108719862,280.872355084,-1
2017.02.15 18:50,280.28,280.49,279.95,279.96,104,29133.8666667,2924421.86333,10405,281.05928528,280.689884048,-1
2017.02.15 18:55,279.98,280.18,279.88,280.01,111,31082.59,2927695.64667,10418,281.02281116,280.553907224,-1
2017.02.15 19:00,280.04,280.43,279.86,280.0,118,33051.4066667,2923914.15333,10406,280.983485809,280.443125771,-1
2017.02.15 19:05,280.03,280.26,279.93,280.05,105,29408.4,2929523.67333,10427,280.95556472,280.364500601,-1
2017.02.15 19:10,280.05,280.17,279.98,280.16,73,20447.5433333,2908950.71667,10355,280.922328988,280.323600479,-1
2017.02.15 19:15,280.18,280.62,280.11,280.6,118,33092.3133333,2900441.05,10326,280.887182839,280.378880387,-1
2017.02.15 19:20,280.58,281.28,280.47,281.07,166,46636.04,2913132.69,10372,280.865087736,280.517104327,-1
2017.02.15 19:25,281.07,281.11,280.83,280.83,65,18260.0166667,2896851.25333,10315,280.838706091,280.579683478,-1
2017.02.15 19:30,280.81,280.91,280.53,280.74,127,35652.2866667,2899911.00667,10327,280.808657564,280.611746796,-1
2017.02.15 19:35,280.74,281.13,280.74,280.91,110,30901.9333333,2905590.34,10348,280.787624662,280.671397453,-1
2017.02.15 19:40,280.9,281.21,280.79,280.79,118,33149.74,2919183.41,10397,280.771704338,280.695117977,-1
2017.02.15 19:45,280.79,280.8,280.59,280.75,70,19649.9333333,2915313.08,10384,280.750489214,280.706094388,-1
2017.02.15 19:50,280.79,280.86,280.53,280.53,69,19364.16,2894933.10667,10313,280.707176056,280.670875506,-1
2017.02.15 19:55,280.54,280.67,280.26,280.26,94,26357.2866667,2896006.68,10318,280.675196744,280.588700394,-1
2017.02.15 20:00,280.28,280.43,280.28,280.3,84,23548.28,2895427.71,10317,280.646283803,280.530960304,-1
2017.02.15 20:05,280.31,280.35,280.09,280.09,146,40905.7933333,2916480.10333,10393,280.619657782,280.442768232,-1
2017.02.15 20:10,280.1,280.1,279.75,279.8,107,29947.5166667,2925471.80667,10426,280.593881322,280.314214571,-1
2017.02.15 20:15,279.8,280.26,279.8,280.24,109,30530.9,2925160.79333,10426,280.564050771,280.299371641,-1
2017.02.15 20:20,280.25,280.4,279.89,280.06,98,27451.4333333,2905704.5,10358,280.527563236,280.251497307,-1
2017.02.15 20:25,280.09,280.11,279.43,279.43,122,34118.1133333,2905885.41333,10360,280.490870013,280.087197847,-1
2017.02.15 20:30,279.44,279.57,278.94,279.23,157,43841.7266667,2924271.54,10427,280.451859595,279.915758283,-1
2017.02.15 20:35,279.25,279.53,279.23,279.36,136,37994.7733333,2935970.87333,10470,280.417466412,279.804606631,-1
2017.02.15 20:40,279.39,279.81,279.26,279.54,138,38576.06,2955612.95667,10541,280.392083926,279.751685305,-1
2017.02.15 20:45,279.54,279.89,279.49,279.55,190,53132.2333333,2992069.03667,10672,280.366289043,279.711348258,-1
2017.02.15 20:50,279.56,279.73,279.54,279.73,87,24331.0,2998310.86333,10695,280.346971794,279.715078622,-1
2017.02.15 20:55,279.74,279.88,279.68,279.68,113,31611.3733333,3011242.25667,10742,280.324172097,279.708062898,-1
2017.02.15 21:00,279.68,279.69,279.38,279.38,107,29904.7166667,3010265.09333,10740,280.285390441,279.642450317,-1
2017.02.15 21:05,279.42,279.69,279.36,279.67,137,38301.5466667,3029868.18,10811,280.257902137,279.647960256,-1
2017.02.15 21:10,279.67,279.67,279.09,279.15,115,32119.8833333,3047548.94333,10875,280.234385594,279.548368206,-1
2017.02.15 21:15,279.16,279.28,278.88,278.88,81,22600.08,3048091.40333,10878,280.206968499,279.414694577,-1
2017.02.15 21:20,278.89,279.05,278.2,278.52,150,41788.5,3070362.79333,10959,280.16815342,279.23575566,-1
2017.02.15 21:25,278.52,278.75,278.38,278.75,141,39286.36,3084726.96667,11012,280.124134278,279.138604518,-1
2017.02.15 21:30,278.76,279.03,278.62,278.65,137,38191.0333333,3091227.22667,11037,280.078574492,279.04088362,-1
2017.02.15 21:35,278.62,278.66,278.09,278.35,148,41198.2666667,3092583.59333,11044,280.02386756,278.902706895,-1
2017.02.15 21:40,278.32,278.38,277.88,277.89,155,43097.75,3112777.78333,11118,279.976415123,278.700165508,-1
2017.02.15 21:45,277.89,278.0,277.32,277.6,201,55805.64,3125350.21333,11166,279.898819034,278.480132402,-1
2017.02.15 21:50,277.68,278.06,277.68,277.91,97,26954.6833333,3126041.69667,11170,279.860492092,278.366105915,-1
2017.02.15 21:55,277.91,277.94,277.56,277.78,123,34164.48,3131981.84333,11193,279.816121088,278.248884723,-1
2017.02.15 22:00,277.73,278.69,277.73,278.25,137,38116.5966667,3139333.55333,11221,279.773064195,278.249107787,-1
2017.02.15 22:05,278.28,278.32,277.95,278.15,120,33376.8,3148157.79333,11254,279.736786328,278.229286236,-1
2017.02.15 22:10,278.17,278.57,278.17,278.45,83,23106.9233333,3133734.77667,11204,279.697855825,278.273429011,-1
2017.02.15 22:15,278.46,278.92,278.45,278.83,107,29824.4666667,3130300.55,11193,279.665911731,278.38474328,-1
2017.02.15 22:20,278.85,279.51,278.82,279.33,122,34064.84,3123786.19,11171,279.633532361,278.573794662,-1
2017.02.15 22:25,279.34,279.68,279.18,279.49,109,30460.05,3122650.66667,11168,279.606972302,278.757035764,-1
2017.02.15 22:30,279.46,279.49,278.96,279.49,129,36031.42,3133015.53667,11206,279.583753049,278.903628643,-1
2017.02.15 22:35,279.47,279.54,279.1,279.19,91,25414.1766667,3124562.91333,11177,279.552913423,278.960902902,-1
2017.02.15 22:40,279.17,279.53,279.06,279.48,153,42741.57,3136817.88333,11222,279.523960375,279.064722273,-1
2017.02.15 22:45,279.49,279.49,279.13,279.14,136,37978.4533333,3147454.3,11261,279.50042625,279.079777744,-1
2017.02.15 22:50,279.15,279.51,279.15,279.19,102,28486.9,3133720.7,11213,279.472103808,279.101822112,-1
2017.02.15 22:55,279.2,279.53,279.16,279.53,195,54484.3,3112704.77,11139,279.442029805,279.187457633,-1
2017.02.16 16:30,277.45,279.32,277.44,278.09,222,61778.9,3075203.16,11004,279.462300981,278.967966082,-1
2017.02.16 16:35,278.09,278.88,277.54,278.51,361,100469.91,3101357.18,11098,279.451899441,278.876372848,-1
2017.02.16 16:40,278.58,278.6,277.78,278.3,305,84859.1333333,3111739.11333,11135,279.455690465,278.761098283,-1
2017.02.16 16:45,278.3,279.29,278.29,278.95,253,70547.3633333,3068453.17667,10977,279.534770581,278.798878655,-1
2017.02.16 16:50,278.95,279.42,278.16,278.39,247,68828.1966667,3054116.37333,10924,279.578576834,278.717102945,-1
2017.02.16 16:55,278.39,279.28,278.3,278.66,333,92822.64,3101051.41333,11092,279.575497055,278.705682376,-1
2017.02.16 17:00,278.66,278.68,277.2,277.38,302,83881.5066667,3094215.67,11069,279.538862589,278.440545901,-1
2017.02.16 17:05,277.38,277.78,277.24,277.65,302,83822.1133333,3116468.58333,11151,279.478843452,278.282436703,-1
2017.02.16 17:10,277.7,277.81,277.2,277.2,192,53261.44,3112777.30333,11139,279.448541461,278.065949363,-1
2017.02.16 17:15,277.2,277.66,277.13,277.49,159,44110.84,3112411.60333,11139,279.415710866,277.950759489,-1
2017.02.16 17:20,277.48,277.86,277.48,277.83,151,41936.2233333,3097822.16667,11088,279.385116041,277.926607596,-1
2017.02.16 17:25,277.83,277.83,276.98,277.06,176,48803.04,3115304.03333,11152,279.349357365,277.753286091,-1
2017.02.16 17:30,277.07,277.5,277.06,277.28,134,37155.52,3091083.34333,11067,279.306347098,277.658628878,-1
2017.02.16 17:35,277.28,277.52,277.22,277.49,148,41056.68,3100173.66333,11101,279.269765186,277.624903097,-1
2017.02.16 17:40,277.5,277.75,277.49,277.7,97,26931.7266667,3094041.39667,11080,279.245613418,277.639922489,-1
2017.02.16 17:45,277.69,277.69,276.65,276.68,146,40442.9733333,3110652.92,11141,279.207694103,277.447938003,-1
2017.02.16 17:50,276.67,276.79,275.2,275.28,266,73351.2733333,3146079.99333,11272,279.105748167,277.014350398,-1
2017.02.16 17:55,275.28,275.59,275.2,275.48,221,60868.5566667,3157169.66,11316,279.000500177,276.70748033,-1
2017.02.16 18:00,275.48,275.63,275.3,275.39,134,36908.96,3141807.04,11264,278.924630682,276.443984283,-1
2017.02.16 18:05,275.39,275.39,274.12,274.23,348,95553.84,3207575.94,11506,278.774199548,276.001187445,-1
2017.02.16 18:10,274.27,274.73,274.13,274.14,264,72424.0,3253864.46,11677,278.655858525,275.628949975,-1
2017.02.16 18:15,274.14,274.57,274.14,274.4,223,61184.51,3269795.62667,11739,278.541240878,275.383159989,-1
2017.02.16 18:20,274.42,275.21,274.41,275.03,225,61848.75,3285461.97667,11800,278.428981073,275.312527981,-1
2017.02.16 18:25,275.03,275.37,275.01,275.17,183,50358.55,3311624.14,11897,278.357917122,275.284022376,-1
2017.02.16 18:30,275.16,275.18,274.57,274.58,152,41766.0533333,3327787.34333,11958,278.289625634,275.143217877,-1
2017.02.16 18:35,274.58,274.99,274.39,274.9,151,41488.76,3349860.88333,12040,278.227648117,275.094574263,-1
2017.02.16 18:40,274.9,275.33,274.9,275.01,162,44562.96,3343892.44333,12022,278.14776604,275.077659399,-1
2017.02.16 18:45,275.01,275.03,274.36,274.43,133,36522.6866667,3337223.26333,12001,278.078765381,274.94812751,-1
2017.02.16 18:50,274.41,274.72,274.35,274.35,124,34034.6933333,3342124.09,12021,278.023799185,274.828502008,-1
2017.02.16 18:55,274.35,274.67,274.18,274.61,120,32938.4,3343979.9,12030,277.9700665,274.784801612,-1
2017.02.16 19:00,274.7,274.96,274.7,274.88,127,34905.5266667,3345834.02,12039,277.916273777,274.803841299,-1
2017.02.16 19:05,274.89,274.9,274.42,274.45,99,27184.41,3343610.03,12033,277.870026594,274.733073055,-1
2017.02.16 19:10,274.46,274.93,274.42,274.76,124,34063.2133333,3357225.7,12084,277.824040053,274.738458465,-1
2017.02.16 19:15,274.77,274.85,274.59,274.66,66,18130.2,3342263.58667,12032,277.781215647,274.722766782,-1
2017.02.16 19:20,274.66,274.71,274.59,274.59,76,20871.88,3316499.42667,11942,277.717252275,274.696213428,-1
2017.02.16 19:25,274.59,274.59,274.26,274.33,121,33201.5933333,3331441.00333,11998,277.666361338,274.622970751,-1
2017.02.16 19:30,274.34,274.35,272.39,272.42,264,72086.08,3367874.79667,12135,277.533975827,274.182376599,-1
2017.02.16 19:35,272.49,273.29,272.38,273.2,246,67147.34,3404120.20333,12271,277.411800451,273.985901274,-1
2017.02.16 19:40,273.2,273.32,272.2,272.4,212,57799.68,3428770.14333,12365,277.296412724,273.668721024,-1
2017.02.16 19:45,272.41,272.7,272.17,272.69,222,60499.44,3469619.65,12517,277.192590077,273.472976823,-1
2017.02.16 19:50,272.69,273.0,272.49,272.57,151,41175.6866667,3491431.17667,12599,277.119706061,273.292381458,-1
2017.02.16 19:55,272.71,272.79,271.98,272.22,178,48474.74,3513548.63,12683,277.028197587,273.077905163,-1
2017.02.16 20:00,272.28,272.31,271.76,271.76,219,59555.59,3549555.94,12818,276.919639569,272.814324123,-1
2017.02.16 20:05,271.68,271.97,271.58,271.94,265,72034.95,3580685.09667,12937,276.778626936,272.639459289,-1
2017.02.16 20:10,271.93,271.94,271.28,271.37,288,78200.64,3628938.22,13118,276.638071352,272.385567427,-1
2017.02.16 20:15,271.36,271.42,270.96,271.31,287,77843.01,3676250.33,13296,276.492955024,272.170453933,-1
2017.02.16 20:20,271.31,271.4,269.38,269.74,489,132114.76,3780913.65667,13687,276.241225737,271.684363133,-1
2017.02.16 20:25,269.72,270.23,269.38,270.22,380,102578.466667,3849374.01,13945,276.039728218,271.391490515,-1
2017.02.16 20:30,270.23,270.51,270.18,270.29,273,73799.18,3879331.46333,14061,275.892999313,271.171192428,-1
2017.02.16 20:35,270.24,270.29,269.32,269.48,336,90618.08,3931954.77,14261,275.713818807,270.832953961,-1
2017.02.16 20:40,269.48,269.55,268.45,268.5,335,90059.1666667,3983437.87667,14458,275.517905427,270.366363175,-1
2017.02.16 20:45,268.5,269.28,268.39,269.07,345,92775.1,4023080.74333,14613,275.30833801,270.107090545,-1
2017.02.16 20:50,269.07,270.34,269.07,270.33,403,108775.073333,4107524.81667,14929,275.137304352,270.151672437,-1
2017.02.16 20:55,270.34,271.14,270.18,271.07,230,62283.2333333,4138196.67667,15046,275.036333688,270.335337955,-1
2017.02.16 21:00,271.08,271.35,270.88,271.11,293,79436.2066667,4187728.16667,15232,274.929632791,270.490270373,-1
2017.02.16 21:05,271.12,271.94,271.11,271.94,246,66829.18,4216255.8,15341,274.835786455,270.780216287,-1
2017.02.16 21:10,271.94,272.06,271.38,271.39,250,67902.5,4252038.41667,15476,274.750479237,270.902173024,-1
2017.02.16 21:15,271.4,271.52,270.59,270.72,244,66110.1733333,4295548.51,15639,274.669001215,270.865738405,-1
2017.02.16 21:20,270.73,271.35,270.43,270.69,218,59039.4866667,4312799.49667,15707,274.57818149,270.830590717,-1
2017.02.16 21:25,270.69,270.78,270.01,270.06,214,57840.6333333,4331353.77,15780,274.483762357,270.676472554,-1
2017.02.16 21:30,270.07,270.58,270.06,270.43,115,31091.0166667,4324253.75333,15758,274.416407751,270.627178018,-1
2017.02.16 21:35,270.38,270.38,270.07,270.24,149,40264.27,4323319.75667,15759,274.339726929,270.549742388,-1
2017.02.16 21:40,270.25,270.37,270.05,270.19,153,41341.11,4321563.11667,15757,274.263065093,270.477793896,-1
2017.02.16 21:45,270.19,270.73,270.19,270.63,158,42741.6333333,4308499.11,15714,274.182201222,270.508235116,-1
2017.02.16 21:50,270.63,271.16,270.63,270.91,151,40905.9,4322450.32667,15768,274.128001438,270.588588099,-1
2017.02.16 21:55,270.91,271.17,270.88,271.04,130,35233.9,4323519.74667,15775,274.074151928,270.678870489,-1
2017.02.16 22:00,271.04,271.06,270.21,270.25,93,25157.12,4310560.27,15731,274.016926451,270.593096404,-1
2017.02.16 22:05,270.26,270.39,269.75,269.86,186,50220.0,4327403.47,15797,273.938309173,270.446477142,-1
2017.02.16 22:10,269.79,270.1,269.79,269.94,110,29693.7666667,4333990.31333,15824,273.887153269,270.345181724,-1
2017.02.16 22:15,269.95,270.04,269.55,269.74,144,38847.84,4343013.68667,15861,273.817141836,270.224145412,-1
2017.02.16 22:20,269.72,269.94,269.63,269.76,131,35340.7433333,4344289.59,15870,273.742255198,270.131316339,-1
2017.02.16 22:25,269.75,270.39,269.74,270.34,133,35930.8366667,4349760.37667,15894,273.673107881,270.173053078,-1
2017.02.16 22:30,270.35,270.39,270.12,270.27,113,30539.38,4344268.33667,15878,273.60299387,270.192442452,-1
2017.02.16 22:35,270.26,270.26,269.51,269.61,153,41278.38,4360132.54,15940,273.534036386,270.075953966,-1
2017.02.16 22:40,269.62,269.73,268.89,268.89,114,30685.38,4348076.35,15901,273.446723477,269.838763161,-1
2017.02.16 22:45,268.99,269.24,268.96,269.06,131,35250.3533333,4345348.25,15896,273.361112859,269.683010545,-1
2017.02.16 22:50,269.07,269.19,268.74,268.74,149,40064.61,4356925.96,15943,273.281437622,269.494408438,-1
2017.02.16 22:55,268.76,268.91,268.46,268.74,245,65832.3166667,4368273.97667,15993,273.136620813,269.343526746,-1
2017.02.17 16:30,265.17,266.93,265.14,265.43,343,91180.8333333,4397675.91,16114,272.910258781,268.560821409,-1
2017.02.17 16:35,265.48,267.72,265.35,267.35,493,131535.686667,4428741.68667,16246,272.605052731,268.318657121,-1
2017.02.17 16:40,267.39,268.61,267.22,267.36,566,151535.18,4495417.73333,16507,272.334023949,268.126925707,-1
2017.02.17 16:45,267.29,267.34,266.04,266.91,347,92566.8766667,4517437.24667,16601,272.118381222,267.88354055,-1
2017.02.17 16:50,266.91,267.1,266.51,267.09,187,49910.3,4498519.35,16541,271.961752615,267.724832427,-1
2017.02.17 16:55,267.09,268.21,266.73,267.8,335,89639.3,4495336.01,16543,271.736445022,267.739865914,-1
2017.02.17 17:00,267.8,268.79,267.53,268.06,430,115294.466667,4526748.97,16671,271.534339272,267.803892747,-1
2017.02.17 17:05,268.07,268.29,267.39,267.57,307,82199.25,4525126.10667,16676,271.35560726,267.757114229,-1
